ano_eleicao,cenario_rotulo,candidato,previsto,modelo,ano_treino_max
2026,Primeiro turno 2026 - oficial pos-TSE,Flávio Bolsonaro,41.173144274073096,baseline_pesquisa,2022
2026,Primeiro turno 2026 - oficial pos-TSE,Hertz Dias,0.0,baseline_pesquisa,2022
2026,Primeiro turno 2026 - oficial pos-TSE,Lula,43.5627069064885,baseline_pesquisa,2022
2026,Primeiro turno 2026 - oficial pos-TSE,Renan Santos,6.286988990890069,baseline_pesquisa,2022
2026,Primeiro turno 2026 - oficial pos-TSE,Romeu Zema,1.0478531998438694,baseline_pesquisa,2022
2026,Primeiro turno 2026 - oficial pos-TSE,Ronaldo Caiado,2.2459954052008944,baseline_pesquisa,2022
2026,Primeiro turno 2026 - oficial pos-TSE,Rui Costa Pimenta,0.425404095827591,baseline_pesquisa,2022
2026,Primeiro turno 2026 - oficial pos-TSE,Samara Martins,1.0753,baseline_pesquisa,2022
2026,Primeiro turno 2026 - oficial pos-TSE,Wilson Grassi,0.0,baseline_pesquisa,2022
2026,Primeiro turno 2026 - 2025 com Freitas/Gomes,Flávio Bolsonaro,28.409099999999995,baseline_ajustado,2022
2026,Primeiro turno 2026 - 2025 com Freitas/Gomes,Lula,38.6364,baseline_ajustado,2022
2026,Primeiro turno 2026 - 2025 com Freitas/Gomes,Romeu Zema,4.5455,baseline_ajustado,2022
2026,Primeiro turno 2026 - 2025 com Freitas/Gomes,Ronaldo Caiado,6.818200000000001,baseline_ajustado,2022
2026,Primeiro turno 2026 - Lula vs Flavio,Augusto Cury,7.209618694716971,baseline_ajustado,2022
2026,Primeiro turno 2026 - Lula vs Flavio,Flávio Bolsonaro,38.151988572298166,baseline_ajustado,2022
2026,Primeiro turno 2026 - Lula vs Flavio,Lula,43.42743086363952,baseline_ajustado,2022
2026,Primeiro turno 2026 - Lula vs Flavio,Romeu Zema,1.879640009073617,baseline_ajustado,2022
2026,Primeiro turno 2026 - Lula vs Flavio,Ronaldo Caiado,5.007963534796608,baseline_ajustado,2022
2026,Primeiro turno 2026 - Lula vs Flavio ampliado,Augusto Cury,2.439,baseline_ajustado,2022
2026,Primeiro turno 2026 - Lula vs Flavio ampliado,Flávio Bolsonaro,37.8049,baseline_ajustado,2022
2026,Primeiro turno 2026 - Lula vs Flavio ampliado,Lula,46.3415,baseline_ajustado,2022
2026,Primeiro turno 2026 - Lula vs Flavio ampliado,Romeu Zema,2.439,baseline_ajustado,2022
2026,Primeiro turno 2026 - Lula vs Flavio ampliado,Ronaldo Caiado,4.878,baseline_ajustado,2022
2026,Primeiro turno 2026 - agosto/setembro com Marcal,Augusto Cury,8.303543774138907,baseline_ajustado,2022
2026,Primeiro turno 2026 - agosto/setembro com Marcal,Clariana Barão,0.17074302304957634,baseline_ajustado,2022
2026,Primeiro turno 2026 - agosto/setembro com Marcal,Edmilson Costa,1.0417,baseline_ajustado,2022
2026,Primeiro turno 2026 - agosto/setembro com Marcal,Flávio Bolsonaro,37.65654261321178,baseline_ajustado,2022
2026,Primeiro turno 2026 - agosto/setembro com Marcal,Hertz Dias,1.0417,baseline_ajustado,2022
2026,Primeiro turno 2026 - agosto/setembro com Marcal,Lula,41.753370566877614,baseline_ajustado,2022
2026,Primeiro turno 2026 - agosto/setembro com Marcal,Pablo Marçal,1.4785428635748996,baseline_ajustado,2022
2026,Primeiro turno 2026 - agosto/setembro com Marcal,Renan Santos,5.063863100352069,baseline_ajustado,2022
2026,Primeiro turno 2026 - agosto/setembro com Marcal,Romeu Zema,1.6500072388845466,baseline_ajustado,2022
2026,Primeiro turno 2026 - agosto/setembro com Marcal,Ronaldo Caiado,1.535457204591425,baseline_ajustado,2022
2026,Primeiro turno 2026 - agosto/setembro com Marcal,Rui Costa Pimenta,0.45469337587213304,baseline_ajustado,2022
2026,Primeiro turno 2026 - agosto/setembro com Marcal,Samara Martins,0.5691997609979441,baseline_ajustado,2022
2026,Primeiro turno 2026 - agosto/setembro com Marcal,Wilson Grassi,0.0,baseline_ajustado,2022
2026,Primeiro turno 2026 - agosto/setembro com Renan,Augusto Cury,5.070688553143966,baseline_ajustado,2022
2026,Primeiro turno 2026 - agosto/setembro com Renan,Clariana Barão,0.0,baseline_ajustado,2022
2026,Primeiro turno 2026 - agosto/setembro com Renan,Edmilson Costa,0.0,baseline_ajustado,2022
2026,Primeiro turno 2026 - agosto/setembro com Renan,Flávio Bolsonaro,42.05893958793082,baseline_ajustado,2022
2026,Primeiro turno 2026 - agosto/setembro com Renan,Hertz Dias,0.0,baseline_ajustado,2022
2026,Primeiro turno 2026 - agosto/setembro com Renan,Lula,44.448502220346235,baseline_ajustado,2022
2026,Primeiro turno 2026 - agosto/setembro com Renan,Renan Santos,7.1727843047477995,baseline_ajustado,2022
2026,Primeiro turno 2026 - agosto/setembro com Renan,Romeu Zema,1.9336485137016006,baseline_ajustado,2022
2026,Primeiro turno 2026 - agosto/setembro com Renan,Ronaldo Caiado,3.131790719058625,baseline_ajustado,2022
2026,Primeiro turno 2026 - agosto/setembro com Renan,Rui Costa Pimenta,0.7246937490858902,baseline_ajustado,2022
2026,Primeiro turno 2026 - agosto/setembro com Renan,Samara Martins,1.8484223163841804,baseline_ajustado,2022
2026,Primeiro turno 2026 - agosto/setembro com Renan,Wilson Grassi,0.0,baseline_ajustado,2022
2026,Primeiro turno 2026 - alternativa com Tarcisio,Flávio Bolsonaro,44.276190322580646,baseline_ajustado,2022
2026,Primeiro turno 2026 - alternativa com Tarcisio,Lula,48.253490322580646,baseline_ajustado,2022
2026,Primeiro turno 2026 - alternativa com Tarcisio,Romeu Zema,4.730790322580646,baseline_ajustado,2022
2026,Primeiro turno 2026 - alternativa com Tarcisio,Ronaldo Caiado,5.412590322580646,baseline_ajustado,2022
