ano_eleicao,turno,instituto,data_inicio_campo,data_fim_campo,data_publicacao,amostra,cenario,candidato,percentual_total,brancos_nulos,indecisos,fonte,amostra_imputada,qualidade_fonte,cenario_tipo
2022,1,Modalmais/Futura[120],2022-02-14,2022-02-17,2022-02-17,2000,wikipedia_tabela_4,Bolsonaro,34.7,0,10.5,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election,0,wikipedia_estruturada_auditoria_parcial,primeiro_turno
2022,1,Modalmais/Futura[120],2022-02-14,2022-02-17,2022-02-17,2000,wikipedia_tabela_4,Gomes,5.8,0,10.5,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election,0,wikipedia_estruturada_auditoria_parcial,primeiro_turno
2022,1,PoderData[135],2022-02-13,2022-02-15,2022-02-15,3000,wikipedia_tabela_4,Lula,40.0,0,8.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election,0,wikipedia_estruturada_auditoria_parcial,primeiro_turno
2022,1,PoderData[135],2022-02-13,2022-02-15,2022-02-15,3000,wikipedia_tabela_4,Bolsonaro,31.0,0,8.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election,0,wikipedia_estruturada_auditoria_parcial,primeiro_turno
2022,1,PoderData[135],2022-02-13,2022-02-15,2022-02-15,3000,wikipedia_tabela_4,Gomes,4.0,0,8.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election,0,wikipedia_estruturada_auditoria_parcial,primeiro_turno
2022,1,XP/Ipespe[136],2022-02-07,2022-02-09,2022-02-09,1000,wikipedia_tabela_4,Lula,43.0,0,12.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election,0,wikipedia_estruturada_auditoria_parcial,primeiro_turno
2022,1,XP/Ipespe[136],2022-02-07,2022-02-09,2022-02-09,1000,wikipedia_tabela_4,Bolsonaro,25.0,0,12.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election,0,wikipedia_estruturada_auditoria_parcial,primeiro_turno
2022,1,XP/Ipespe[136],2022-02-07,2022-02-09,2022-02-09,1000,wikipedia_tabela_4,Gomes,8.0,0,12.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election,0,wikipedia_estruturada_auditoria_parcial,primeiro_turno
2022,1,Quaest/Genial[137],2022-02-03,2022-02-06,2022-02-06,2000,wikipedia_tabela_4,Lula,45.0,0,13.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election,0,wikipedia_estruturada_auditoria_parcial,primeiro_turno
2022,1,Quaest/Genial[137],2022-02-03,2022-02-06,2022-02-06,2000,wikipedia_tabela_4,Bolsonaro,23.0,0,13.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election,0,wikipedia_estruturada_auditoria_parcial,primeiro_turno
2022,1,Quaest/Genial[137],2022-02-03,2022-02-06,2022-02-06,2000,wikipedia_tabela_4,Gomes,7.0,0,13.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election,0,wikipedia_estruturada_auditoria_parcial,primeiro_turno
2022,1,Paraná Pesquisas[138],2022-01-27,2022-02-01,2022-02-01,2020,wikipedia_tabela_4,Lula,40.1,0,10.3,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election,0,wikipedia_estruturada_auditoria_parcial,primeiro_turno
2022,1,Paraná Pesquisas[138],2022-01-27,2022-02-01,2022-02-01,2020,wikipedia_tabela_4,Bolsonaro,29.1,0,10.3,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election,0,wikipedia_estruturada_auditoria_parcial,primeiro_turno
2022,1,Paraná Pesquisas[138],2022-01-27,2022-02-01,2022-02-01,2020,wikipedia_tabela_4,Gomes,5.6,0,10.3,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election,0,wikipedia_estruturada_auditoria_parcial,primeiro_turno
2022,1,PoderData[139],2022-01-31,2022-02-01,2022-02-01,3000,wikipedia_tabela_4,Lula,41.0,0,8.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election,0,wikipedia_estruturada_auditoria_parcial,primeiro_turno
2022,1,PoderData[139],2022-01-31,2022-02-01,2022-02-01,3000,wikipedia_tabela_4,Bolsonaro,30.0,0,8.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election,0,wikipedia_estruturada_auditoria_parcial,primeiro_turno
2022,1,PoderData[139],2022-01-31,2022-02-01,2022-02-01,3000,wikipedia_tabela_4,Gomes,7.0,0,8.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election,0,wikipedia_estruturada_auditoria_parcial,primeiro_turno
2022,1,XP/Ipespe[140],2022-01-24,2022-01-25,2022-01-25,1000,wikipedia_tabela_4,Lula,44.0,0,12.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election,0,wikipedia_estruturada_auditoria_parcial,primeiro_turno
2022,1,XP/Ipespe[140],2022-01-24,2022-01-25,2022-01-25,1000,wikipedia_tabela_4,Bolsonaro,24.0,0,12.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election,0,wikipedia_estruturada_auditoria_parcial,primeiro_turno
2022,1,XP/Ipespe[140],2022-01-24,2022-01-25,2022-01-25,1000,wikipedia_tabela_4,Gomes,8.0,0,12.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election,0,wikipedia_estruturada_auditoria_parcial,primeiro_turno
2022,1,Modalmais/Futura[141],2022-01-17,2022-01-21,2022-01-21,2000,wikipedia_tabela_4,Lula,39.5,0,8.2,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election,0,wikipedia_estruturada_auditoria_parcial,primeiro_turno
2022,1,Modalmais/Futura[141],2022-01-17,2022-01-21,2022-01-21,2000,wikipedia_tabela_4,Bolsonaro,33.2,0,8.2,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election,0,wikipedia_estruturada_auditoria_parcial,primeiro_turno
2022,1,Modalmais/Futura[141],2022-01-17,2022-01-21,2022-01-21,2000,wikipedia_tabela_4,Gomes,7.5,0,8.2,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election,0,wikipedia_estruturada_auditoria_parcial,primeiro_turno
