ano_eleicao,turno,instituto,data_inicio_campo,data_fim_campo,data_publicacao,amostra,cenario,candidato,percentual_total,brancos_nulos,indecisos,fonte
2026,1,Datafolha,2026-09-08,2026-09-10,2026-09-10,2002,wikipedia_tabela_2,Lula,39.0,0,10.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Datafolha,2026-09-08,2026-09-10,2026-09-10,2002,wikipedia_tabela_2,Flávio Bolsonaro,35.0,0,10.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Datafolha,2026-09-08,2026-09-10,2026-09-10,2002,wikipedia_tabela_2,Augusto Cury,6.0,0,10.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Datafolha,2026-09-08,2026-09-10,2026-09-10,2002,wikipedia_tabela_2,Ronaldo Caiado,4.0,0,10.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Datafolha,2026-09-08,2026-09-10,2026-09-10,2002,wikipedia_tabela_2,Romeu Zema,2.0,0,10.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Futura,2026-09-04,2026-09-10,2026-09-10,2000,wikipedia_tabela_2,Lula,39.2,0,8.3,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Futura,2026-09-04,2026-09-10,2026-09-10,2000,wikipedia_tabela_2,Flávio Bolsonaro,33.6,0,8.3,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Futura,2026-09-04,2026-09-10,2026-09-10,2000,wikipedia_tabela_2,Augusto Cury,6.4,0,8.3,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Futura,2026-09-04,2026-09-10,2026-09-10,2000,wikipedia_tabela_2,Ronaldo Caiado,4.4,0,8.3,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Futura,2026-09-04,2026-09-10,2026-09-10,2000,wikipedia_tabela_2,Romeu Zema,0.7,0,8.3,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,PoderData,2026-09-06,2026-09-09,2026-09-09,3000,wikipedia_tabela_2,Lula,38.0,0,4.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,PoderData,2026-09-06,2026-09-09,2026-09-09,3000,wikipedia_tabela_2,Flávio Bolsonaro,36.0,0,4.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,PoderData,2026-09-06,2026-09-09,2026-09-09,3000,wikipedia_tabela_2,Augusto Cury,10.0,0,4.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,PoderData,2026-09-06,2026-09-09,2026-09-09,3000,wikipedia_tabela_2,Ronaldo Caiado,2.0,0,4.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,PoderData,2026-09-06,2026-09-09,2026-09-09,3000,wikipedia_tabela_2,Romeu Zema,1.0,0,4.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,AtlasIntel,2026-09-04,2026-09-09,2026-09-09,5000,wikipedia_tabela_2,Lula,43.0,0,1.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,AtlasIntel,2026-09-04,2026-09-09,2026-09-09,5000,wikipedia_tabela_2,Flávio Bolsonaro,37.4,0,1.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,AtlasIntel,2026-09-04,2026-09-09,2026-09-09,5000,wikipedia_tabela_2,Augusto Cury,6.6,0,1.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,AtlasIntel,2026-09-04,2026-09-09,2026-09-09,5000,wikipedia_tabela_2,Ronaldo Caiado,1.1,0,1.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,AtlasIntel,2026-09-04,2026-09-09,2026-09-09,5000,wikipedia_tabela_2,Romeu Zema,2.1,0,1.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Palver,2026-09-04,2026-09-07,2026-09-07,5000,wikipedia_tabela_2,Lula,40.0,0,2.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Palver,2026-09-04,2026-09-07,2026-09-07,5000,wikipedia_tabela_2,Flávio Bolsonaro,39.0,0,2.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Palver,2026-09-04,2026-09-07,2026-09-07,5000,wikipedia_tabela_2,Augusto Cury,4.0,0,2.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Palver,2026-09-04,2026-09-07,2026-09-07,5000,wikipedia_tabela_2,Ronaldo Caiado,1.0,0,2.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Palver,2026-09-04,2026-09-07,2026-09-07,5000,wikipedia_tabela_2,Romeu Zema,1.0,0,2.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Ideia,2026-09-04,2026-09-07,2026-09-07,1500,wikipedia_tabela_2,Lula,38.4,0,5.3,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Ideia,2026-09-04,2026-09-07,2026-09-07,1500,wikipedia_tabela_2,Flávio Bolsonaro,37.3,0,5.3,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Ideia,2026-09-04,2026-09-07,2026-09-07,1500,wikipedia_tabela_2,Augusto Cury,6.6,0,5.3,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Ideia,2026-09-04,2026-09-07,2026-09-07,1500,wikipedia_tabela_2,Ronaldo Caiado,4.0,0,5.3,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Ideia,2026-09-04,2026-09-07,2026-09-07,1500,wikipedia_tabela_2,Romeu Zema,1.5,0,5.3,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Nexus,2026-09-04,2026-09-07,2026-09-07,2002,wikipedia_tabela_2,Lula,39.0,0,5.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Nexus,2026-09-04,2026-09-07,2026-09-07,2002,wikipedia_tabela_2,Flávio Bolsonaro,35.0,0,5.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Nexus,2026-09-04,2026-09-07,2026-09-07,2002,wikipedia_tabela_2,Augusto Cury,9.0,0,5.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Nexus,2026-09-04,2026-09-07,2026-09-07,2002,wikipedia_tabela_2,Ronaldo Caiado,4.0,0,5.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Nexus,2026-09-04,2026-09-07,2026-09-07,2002,wikipedia_tabela_2,Romeu Zema,1.0,0,5.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Quaest,2026-09-03,2026-09-06,2026-09-06,2004,wikipedia_tabela_2,Lula,36.0,0,18.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Quaest,2026-09-03,2026-09-06,2026-09-06,2004,wikipedia_tabela_2,Flávio Bolsonaro,29.0,0,18.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Quaest,2026-09-03,2026-09-06,2026-09-06,2004,wikipedia_tabela_2,Augusto Cury,8.0,0,18.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Quaest,2026-09-03,2026-09-06,2026-09-06,2004,wikipedia_tabela_2,Ronaldo Caiado,3.0,0,18.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Quaest,2026-09-03,2026-09-06,2026-09-06,2004,wikipedia_tabela_2,Romeu Zema,2.0,0,18.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Datafolha,2026-09-01,2026-09-02,2026-09-02,2002,wikipedia_tabela_2,Lula,38.0,0,9.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Datafolha,2026-09-01,2026-09-02,2026-09-02,2002,wikipedia_tabela_2,Flávio Bolsonaro,33.0,0,9.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Datafolha,2026-09-01,2026-09-02,2026-09-02,2002,wikipedia_tabela_2,Augusto Cury,8.0,0,9.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Datafolha,2026-09-01,2026-09-02,2026-09-02,2002,wikipedia_tabela_2,Ronaldo Caiado,4.0,0,9.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Datafolha,2026-09-01,2026-09-02,2026-09-02,2002,wikipedia_tabela_2,Romeu Zema,2.0,0,9.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,PoderData,2026-08-30,2026-09-02,2026-09-02,3000,wikipedia_tabela_2,Lula,37.0,0,7.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,PoderData,2026-08-30,2026-09-02,2026-09-02,3000,wikipedia_tabela_2,Flávio Bolsonaro,34.0,0,7.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,PoderData,2026-08-30,2026-09-02,2026-09-02,3000,wikipedia_tabela_2,Augusto Cury,10.0,0,7.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,PoderData,2026-08-30,2026-09-02,2026-09-02,3000,wikipedia_tabela_2,Ronaldo Caiado,2.0,0,7.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,PoderData,2026-08-30,2026-09-02,2026-09-02,3000,wikipedia_tabela_2,Romeu Zema,1.0,0,7.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,nan,2026-09-01,2026-09-01,2026-09-01,17,wikipedia_tabela_2,Lula,17.0,0,17.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,nan,2026-09-01,2026-09-01,2026-09-01,17,wikipedia_tabela_2,Flávio Bolsonaro,17.0,0,17.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,nan,2026-09-01,2026-09-01,2026-09-01,17,wikipedia_tabela_2,Augusto Cury,17.0,0,17.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,nan,2026-09-01,2026-09-01,2026-09-01,17,wikipedia_tabela_2,Ronaldo Caiado,17.0,0,17.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,nan,2026-09-01,2026-09-01,2026-09-01,17,wikipedia_tabela_2,Romeu Zema,17.0,0,17.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Quaest,2026-08-30,2026-09-01,2026-09-01,2004,wikipedia_tabela_2,Lula,37.0,0,18.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Quaest,2026-08-30,2026-09-01,2026-09-01,2004,wikipedia_tabela_2,Flávio Bolsonaro,29.0,0,18.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Quaest,2026-08-30,2026-09-01,2026-09-01,2004,wikipedia_tabela_2,Augusto Cury,10.0,0,18.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Quaest,2026-08-30,2026-09-01,2026-09-01,2004,wikipedia_tabela_2,Ronaldo Caiado,1.0,0,18.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Quaest,2026-08-30,2026-09-01,2026-09-01,2004,wikipedia_tabela_2,Romeu Zema,1.0,0,18.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Futura,2026-08-27,2026-09-01,2026-09-01,2000,wikipedia_tabela_2,Lula,38.7,0,6.1,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Futura,2026-08-27,2026-09-01,2026-09-01,2000,wikipedia_tabela_2,Flávio Bolsonaro,33.6,0,6.1,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Futura,2026-08-27,2026-09-01,2026-09-01,2000,wikipedia_tabela_2,Augusto Cury,9.9,0,6.1,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Futura,2026-08-27,2026-09-01,2026-09-01,2000,wikipedia_tabela_2,Ronaldo Caiado,3.5,0,6.1,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Futura,2026-08-27,2026-09-01,2026-09-01,2000,wikipedia_tabela_2,Romeu Zema,1.6,0,6.1,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Real Time,2026-08-27,2026-08-31,2026-08-31,2000,wikipedia_tabela_2,Lula,38.0,0,6.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Real Time,2026-08-27,2026-08-31,2026-08-31,2000,wikipedia_tabela_2,Flávio Bolsonaro,30.0,0,6.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Real Time,2026-08-27,2026-08-31,2026-08-31,2000,wikipedia_tabela_2,Augusto Cury,11.0,0,6.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Real Time,2026-08-27,2026-08-31,2026-08-31,2000,wikipedia_tabela_2,Ronaldo Caiado,4.0,0,6.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Real Time,2026-08-27,2026-08-31,2026-08-31,2000,wikipedia_tabela_2,Romeu Zema,2.0,0,6.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Nexus,2026-08-28,2026-08-30,2026-08-30,2005,wikipedia_tabela_2,Lula,39.0,0,6.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Nexus,2026-08-28,2026-08-30,2026-08-30,2005,wikipedia_tabela_2,Flávio Bolsonaro,33.0,0,6.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Nexus,2026-08-28,2026-08-30,2026-08-30,2005,wikipedia_tabela_2,Augusto Cury,11.0,0,6.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Nexus,2026-08-28,2026-08-30,2026-08-30,2005,wikipedia_tabela_2,Ronaldo Caiado,5.0,0,6.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Nexus,2026-08-28,2026-08-30,2026-08-30,2005,wikipedia_tabela_2,Romeu Zema,1.0,0,6.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,AtlasIntel,2026-08-25,2026-08-30,2026-08-30,5014,wikipedia_tabela_2,Lula,43.4,0,0.3,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,AtlasIntel,2026-08-25,2026-08-30,2026-08-30,5014,wikipedia_tabela_2,Flávio Bolsonaro,33.7,0,0.3,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,AtlasIntel,2026-08-25,2026-08-30,2026-08-30,5014,wikipedia_tabela_2,Augusto Cury,7.8,0,0.3,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,AtlasIntel,2026-08-25,2026-08-30,2026-08-30,5014,wikipedia_tabela_2,Ronaldo Caiado,3.3,0,0.3,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,AtlasIntel,2026-08-25,2026-08-30,2026-08-30,5014,wikipedia_tabela_2,Romeu Zema,1.0,0,0.3,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Vox Brasil,2026-08-25,2026-08-27,2026-08-27,2100,wikipedia_tabela_2,Lula,37.1,0,10.3,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Vox Brasil,2026-08-25,2026-08-27,2026-08-27,2100,wikipedia_tabela_2,Flávio Bolsonaro,34.8,0,10.3,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Vox Brasil,2026-08-25,2026-08-27,2026-08-27,2100,wikipedia_tabela_2,Augusto Cury,2.6,0,10.3,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Vox Brasil,2026-08-25,2026-08-27,2026-08-27,2100,wikipedia_tabela_2,Ronaldo Caiado,5.0,0,10.3,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Vox Brasil,2026-08-25,2026-08-27,2026-08-27,2100,wikipedia_tabela_2,Romeu Zema,2.8,0,10.3,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,PoderData,2026-08-23,2026-08-26,2026-08-26,2400,wikipedia_tabela_2,Lula,38.0,0,7.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,PoderData,2026-08-23,2026-08-26,2026-08-26,2400,wikipedia_tabela_2,Flávio Bolsonaro,35.0,0,7.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,PoderData,2026-08-23,2026-08-26,2026-08-26,2400,wikipedia_tabela_2,Augusto Cury,4.0,0,7.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,PoderData,2026-08-23,2026-08-26,2026-08-26,2400,wikipedia_tabela_2,Ronaldo Caiado,4.0,0,7.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,PoderData,2026-08-23,2026-08-26,2026-08-26,2400,wikipedia_tabela_2,Romeu Zema,2.0,0,7.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,nan,2026-08-23,2026-08-23,2026-08-23,28,wikipedia_tabela_2,Lula,28.0,0,28.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,nan,2026-08-23,2026-08-23,2026-08-23,28,wikipedia_tabela_2,Flávio Bolsonaro,28.0,0,28.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,nan,2026-08-23,2026-08-23,2026-08-23,28,wikipedia_tabela_2,Augusto Cury,28.0,0,28.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,nan,2026-08-23,2026-08-23,2026-08-23,28,wikipedia_tabela_2,Ronaldo Caiado,28.0,0,28.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,nan,2026-08-23,2026-08-23,2026-08-23,28,wikipedia_tabela_2,Romeu Zema,28.0,0,28.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Nexus,2026-08-21,2026-08-23,2026-08-23,2006,wikipedia_tabela_2,Lula,41.0,0,8.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Nexus,2026-08-21,2026-08-23,2026-08-23,2006,wikipedia_tabela_2,Flávio Bolsonaro,37.0,0,8.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Nexus,2026-08-21,2026-08-23,2026-08-23,2006,wikipedia_tabela_2,Augusto Cury,2.0,0,8.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Nexus,2026-08-21,2026-08-23,2026-08-23,2006,wikipedia_tabela_2,Ronaldo Caiado,5.0,0,8.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Nexus,2026-08-21,2026-08-23,2026-08-23,2006,wikipedia_tabela_2,Romeu Zema,3.0,0,8.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Indexa,2026-08-20,2026-08-23,2026-08-23,2000,wikipedia_tabela_2,Lula,39.0,0,16.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Indexa,2026-08-20,2026-08-23,2026-08-23,2000,wikipedia_tabela_2,Flávio Bolsonaro,34.0,0,16.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Indexa,2026-08-20,2026-08-23,2026-08-23,2000,wikipedia_tabela_2,Augusto Cury,1.0,0,16.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Indexa,2026-08-20,2026-08-23,2026-08-23,2000,wikipedia_tabela_2,Ronaldo Caiado,5.0,0,16.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Indexa,2026-08-20,2026-08-23,2026-08-23,2000,wikipedia_tabela_2,Romeu Zema,1.0,0,16.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Datafolha,2026-08-18,2026-08-20,2026-08-20,2058,wikipedia_tabela_2,Lula,39.0,0,10.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Datafolha,2026-08-18,2026-08-20,2026-08-20,2058,wikipedia_tabela_2,Flávio Bolsonaro,33.0,0,10.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Datafolha,2026-08-18,2026-08-20,2026-08-20,2058,wikipedia_tabela_2,Augusto Cury,2.0,0,10.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Datafolha,2026-08-18,2026-08-20,2026-08-20,2058,wikipedia_tabela_2,Ronaldo Caiado,5.0,0,10.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Datafolha,2026-08-18,2026-08-20,2026-08-20,2058,wikipedia_tabela_2,Romeu Zema,3.0,0,10.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Nexus,2026-08-14,2026-08-16,2026-08-16,2003,wikipedia_tabela_2,Lula,41.0,0,7.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Nexus,2026-08-14,2026-08-16,2026-08-16,2003,wikipedia_tabela_2,Flávio Bolsonaro,36.0,0,7.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Nexus,2026-08-14,2026-08-16,2026-08-16,2003,wikipedia_tabela_2,Augusto Cury,1.0,0,7.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Nexus,2026-08-14,2026-08-16,2026-08-16,2003,wikipedia_tabela_2,Ronaldo Caiado,5.0,0,7.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Nexus,2026-08-14,2026-08-16,2026-08-16,2003,wikipedia_tabela_2,Romeu Zema,4.0,0,7.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Quaest,2026-08-10,2026-08-13,2026-08-13,2004,wikipedia_tabela_3,Lula,38.0,0,18.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Quaest,2026-08-10,2026-08-13,2026-08-13,2004,wikipedia_tabela_3,Flávio Bolsonaro,31.0,0,18.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Quaest,2026-08-10,2026-08-13,2026-08-13,2004,wikipedia_tabela_3,Augusto Cury,2.0,0,18.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Quaest,2026-08-10,2026-08-13,2026-08-13,2004,wikipedia_tabela_3,Ronaldo Caiado,4.0,0,18.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Quaest,2026-08-10,2026-08-13,2026-08-13,2004,wikipedia_tabela_3,Romeu Zema,2.0,0,18.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,PoderData,2026-08-09,2026-08-12,2026-08-12,2400,wikipedia_tabela_3,Lula,41.0,0,6.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,PoderData,2026-08-09,2026-08-12,2026-08-12,2400,wikipedia_tabela_3,Flávio Bolsonaro,35.0,0,6.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,PoderData,2026-08-09,2026-08-12,2026-08-12,2400,wikipedia_tabela_3,Augusto Cury,3.0,0,6.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,PoderData,2026-08-09,2026-08-12,2026-08-12,2400,wikipedia_tabela_3,Ronaldo Caiado,4.0,0,6.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,PoderData,2026-08-09,2026-08-12,2026-08-12,2400,wikipedia_tabela_3,Romeu Zema,3.0,0,6.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Nexus,2026-08-07,2026-08-09,2026-08-09,2001,wikipedia_tabela_3,Lula,40.0,0,8.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Nexus,2026-08-07,2026-08-09,2026-08-09,2001,wikipedia_tabela_3,Flávio Bolsonaro,35.0,0,8.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Nexus,2026-08-07,2026-08-09,2026-08-09,2001,wikipedia_tabela_3,Augusto Cury,1.0,0,8.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Nexus,2026-08-07,2026-08-09,2026-08-09,2001,wikipedia_tabela_3,Ronaldo Caiado,5.0,0,8.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
